,price,propertyType,size,priceByArea,floor,rooms,bathrooms,district,avgPriceZone,status,hasLift,hasAirConditioning,hasBoxRoom,hasTerrace,hasGarden,hasSwimmingPool,hasParkingSpace,parkingSpacePrice,statusInt,box_posto_auto,propertyTypeInt,garden_terrace,floorCat,liftCat,roomsCat,bathroomsCat
0,16500.0,flat,102.0,161,0,4,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
1,16500.0,flat,23.0,717,0,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
2,16500.0,countryHouse,102.0,161,0,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,1,0,0,0,3,1
3,16500.0,countryHouse,102.0,161,3,2,0,Avigno-Masnago-Montello,2047,renew,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,2,0
4,22000.0,studio,102.0,215,0,1,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
5,29000.0,flat,65.0,446,5,2,1,Avigno-Masnago-Montello,2047,renew,0,0,0,0,0,0,0,0.0,1,0,3,0,1,0,2,1
6,38000.0,studio,35.0,1085,0,1,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
7,41250.0,flat,90.0,458,1,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
8,45000.0,studio,38.0,1184,3,1,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,2,0,1,1,1,1
9,49000.0,flat,45.0,1088,1,2,1,Avigno-Masnago-Montello,2047,renew,0,0,0,0,0,0,0,0.0,1,0,3,0,0,0,2,1
10,55000.0,studio,40.0,1375,3,1,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,0,0.0,2,0,2,1,1,1,1,1
11,55000.0,studio,53.0,1037,2,1,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,2,0,1,1,1,1
12,55000.0,flat,58.0,948,1,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,1,0,1,0.0,2,1,3,1,0,0,2,1
13,55000.0,studio,36.0,1527,3,1,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,2,0,1,1,1,1
14,58000.0,flat,40.0,1450,3,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,1
15,58000.0,flat,45.0,1288,0,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
16,59000.0,studio,45.0,1311,0,1,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,1,0,0,0.0,2,0,2,1,0,0,1,1
17,60000.0,studio,50.0,1200,0,1,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
18,70000.0,flat,52.0,1346,1,2,1,Avigno-Masnago-Montello,2047,renew,1,0,1,0,0,0,1,0.0,1,1,3,0,0,0,2,1
19,75000.0,flat,65.0,1153,4,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
20,78000.0,flat,145.0,537,1,3,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,2
21,78000.0,flat,78.0,1000,1,8,2,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,1,0.0,2,1,3,0,0,0,4,2
22,78000.0,flat,128.0,609,1,6,2,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,4,2
23,78000.0,flat,61.0,1278,0,3,2,Avigno-Masnago-Montello,2047,good,0,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,2
24,78000.0,flat,60.0,1300,3,2,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,0,0.0,2,1,3,0,1,0,2,1
25,78000.0,flat,11.0,7090,1,3,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,2
26,79000.0,flat,58.0,1362,0,2,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,2,1
27,84000.0,studio,45.0,1866,1,1,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,2,0,0,0,1,1
28,85000.0,flat,65.0,1307,4,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,2,1
29,87874.0,flat,118.0,744,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
30,87874.0,flat,108.0,813,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
31,87874.0,flat,118.0,744,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,4,2
32,87874.0,flat,11.0,7988,0,4,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
33,88000.0,flat,98.0,897,2,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
34,90000.0,flat,55.0,1636,3,3,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,0,0.0,2,1,3,0,1,0,3,1
35,90000.0,flat,65.0,1384,2,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,2,1
36,90000.0,flat,70.0,1285,3,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
37,90000.0,flat,60.0,1500,4,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,2,1
38,90000.0,flat,55.0,1636,4,2,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,1,0.0,2,1,3,0,1,0,2,1
39,92000.0,flat,54.0,1703,1,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,3,0,0,0,2,1
40,94000.0,flat,76.0,1236,3,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
41,95000.0,chalet,73.0,1301,0,3,1,Avigno-Masnago-Montello,2047,renew,0,0,1,0,1,0,1,0.0,1,1,4,1,0,0,3,1
42,95000.0,flat,100.0,950,2,3,1,Avigno-Masnago-Montello,2047,good,0,1,0,0,0,0,0,0.0,2,0,3,0,1,0,3,1
43,95000.0,flat,75.0,1266,1,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
44,95000.0,flat,80.0,1187,1,3,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,1
45,97000.0,flat,98.0,989,1,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
46,98000.0,flat,85.0,1152,0,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
47,98000.0,flat,96.0,1020,5,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,3,1
48,99000.0,flat,100.0,990,0,3,1,Avigno-Masnago-Montello,2047,renew,1,0,1,0,1,0,1,0.0,1,1,3,1,0,0,3,1
49,101664.0,flat,150.0,677,0,6,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
50,104000.0,flat,145.0,717,0,5,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
51,105000.0,flat,90.0,1166,3,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,0.0,2,1,3,1,1,1,3,1
52,105000.0,flat,120.0,875,4,4,2,Avigno-Masnago-Montello,2047,good,1,0,1,0,1,0,0,0.0,2,1,3,1,1,1,4,2
53,105000.0,flat,55.0,1909,0,2,1,Avigno-Masnago-Montello,2047,renew,0,0,0,0,0,0,0,0.0,1,0,3,0,0,0,2,1
54,109000.0,flat,95.0,1147,1,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,1
55,109000.0,flat,89.0,1224,0,2,2,Avigno-Masnago-Montello,2047,good,0,0,0,1,0,0,1,0.0,2,1,3,1,0,0,2,2
56,109000.0,flat,69.0,1579,2,2,1,Avigno-Masnago-Montello,2047,good,0,0,1,1,0,0,1,0.0,2,1,3,1,1,0,2,1
57,121000.0,flat,56.0,2160,1,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,11000.0,2,1,3,1,0,0,2,1
58,110000.0,flat,75.0,1466,2,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
59,110000.0,flat,65.0,1692,1,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
60,112000.0,flat,118.0,949,0,4,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,0,0.0,2,0,3,1,0,0,4,2
61,115000.0,flat,95.0,1210,1,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
62,115000.0,flat,64.0,1796,1,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,0,0.0,2,0,3,1,0,0,2,1
63,118000.0,flat,90.0,1311,3,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,3,1
64,118000.0,flat,60.0,1966,1,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
65,119000.0,flat,110.0,1081,0,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,1,0,1,0.0,2,1,3,1,0,0,3,1
66,119000.0,flat,85.0,1400,2,3,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,0,0.0,2,1,3,0,1,0,3,1
67,120000.0,flat,90.0,1333,3,3,1,Avigno-Masnago-Montello,2047,good,0,0,1,1,0,0,1,0.0,2,1,3,1,1,0,3,1
68,124000.0,flat,80.0,1550,4,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,0,0.0,2,0,3,1,1,1,2,1
69,125000.0,flat,116.0,1077,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,2
70,128000.0,flat,90.0,1422,3,3,1,Avigno-Masnago-Montello,2047,good,1,1,0,0,1,0,0,0.0,2,0,3,1,1,1,3,1
71,129000.0,flat,89.0,1449,1,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,1
72,142000.0,flat,100.0,1420,1,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,13000.0,2,1,3,0,0,0,3,1
73,129031.0,flat,200.0,645,0,10,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
74,130000.0,flat,130.0,1000,1,4,2,Avigno-Masnago-Montello,2047,good,1,0,1,0,1,0,1,0.0,2,1,3,1,0,0,4,2
75,130000.0,flat,80.0,1625,1,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,1,0,0,0,0.0,2,0,3,1,0,0,3,1
76,135000.0,flat,60.0,2250,0,2,1,Avigno-Masnago-Montello,2047,good,0,1,1,1,0,0,1,0.0,2,1,3,1,0,0,2,1
77,135000.0,flat,107.0,1261,5,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
78,135000.0,flat,90.0,1500,2,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
79,135000.0,studio,65.0,2076,0,1,1,Avigno-Masnago-Montello,2047,good,1,1,0,1,0,0,1,0.0,2,1,2,1,0,0,1,1
80,135000.0,flat,43.0,3139,0,2,1,Avigno-Masnago-Montello,2047,newdevelopment,1,0,0,1,0,0,1,0.0,3,1,3,1,0,0,2,1
81,138000.0,flat,75.0,1840,2,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,0,0.0,2,0,3,1,1,1,2,1
82,138000.0,flat,60.0,2300,2,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,2,1
83,139000.0,flat,90.0,1544,3,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
84,140000.0,flat,95.0,1473,0,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,1
85,140000.0,flat,65.0,2153,1,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
86,145000.0,flat,95.0,1526,3,3,2,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,2
87,145000.0,flat,100.0,1450,3,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,2
88,148000.0,flat,90.0,1644,3,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,3,1
89,149000.0,flat,105.0,1419,0,4,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
90,149000.0,flat,87.0,1712,0,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
91,150000.0,flat,100.0,1500,4,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
92,150000.0,flat,94.0,1595,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,1,0,1,0,0,0.0,2,1,3,1,1,1,3,2
93,158000.0,flat,85.0,1858,4,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
94,159000.0,flat,120.0,1325,4,3,2,Avigno-Masnago-Montello,2047,good,1,0,1,1,0,0,1,0.0,2,1,3,1,1,1,3,2
95,159000.0,flat,60.0,2650,3,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,1,0.0,2,1,3,1,1,1,2,1
96,178000.0,flat,90.0,1977,1,3,1,Avigno-Masnago-Montello,2047,good,0,0,1,1,0,0,1,19000.0,2,1,3,1,0,0,3,1
97,159000.0,flat,120.0,1325,4,3,2,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,2
98,160000.0,flat,90.0,1777,6,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
99,162000.0,flat,219.0,739,1,3,2,Avigno-Masnago-Montello,2047,good,0,0,0,1,0,0,0,0.0,2,0,3,1,0,0,3,2
100,165000.0,flat,53.0,3113,2,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,1,0.0,2,1,3,1,1,1,2,1
101,165000.0,flat,90.0,1833,5,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
102,165000.0,flat,160.0,1031,0,5,2,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,0,0.0,2,1,3,0,0,0,4,2
103,165000.0,flat,95.0,1736,5,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
104,165000.0,flat,100.0,1650,1,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
105,165000.0,flat,100.0,1650,4,4,2,Avigno-Masnago-Montello,2047,good,0,0,1,0,0,0,1,0.0,2,1,3,0,1,0,4,2
106,165000.0,flat,100.0,1650,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,0,0.0,2,0,3,1,1,1,3,2
107,169000.0,flat,115.0,1469,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,0.0,2,1,3,1,1,1,3,2
108,169000.0,flat,47.0,3595,2,2,1,Avigno-Masnago-Montello,2047,newdevelopment,1,0,0,0,0,0,1,0.0,3,1,3,0,1,1,2,1
109,170000.0,flat,80.0,2125,3,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,2,1
110,170000.0,flat,85.0,2000,0,3,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,1,0,1,0.0,2,1,3,1,0,0,3,1
111,170000.0,flat,100.0,1700,6,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,1
112,171375.0,flat,111.0,1543,2,3,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,2
113,171375.0,flat,110.0,1557,0,3,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,2
114,171375.0,flat,111.0,1543,2,6,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,4,2
115,171375.0,flat,111.0,1543,0,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,2
116,171375.0,flat,184.0,931,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
117,175000.0,flat,56.0,3125,0,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,0,0.0,2,0,3,1,0,0,2,1
118,175000.0,flat,100.0,1750,4,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
119,175000.0,flat,90.0,1944,4,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
120,175000.0,flat,93.0,1881,4,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
121,175000.0,flat,120.0,1458,4,3,1,Avigno-Masnago-Montello,2047,renew,1,0,0,0,0,0,0,0.0,1,0,3,0,1,1,3,1
122,178000.0,flat,98.0,1816,1,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
123,179000.0,flat,60.0,2983,0,2,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,1,0,0,0.0,2,0,3,1,0,0,2,1
124,180000.0,flat,115.0,1565,4,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,1
125,180000.0,flat,115.0,1565,4,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,0,0.0,2,0,3,1,1,1,3,2
126,180000.0,flat,110.0,1636,2,4,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,4,2
127,199000.0,flat,69.0,2884,2,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,1,0,0,1,17000.0,2,1,3,1,1,1,2,1
128,185000.0,flat,57.0,3245,0,2,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,0,0.0,2,0,3,1,0,0,2,1
129,185000.0,flat,120.0,1541,3,2,2,Avigno-Masnago-Montello,2047,good,1,0,1,0,1,0,1,0.0,2,1,3,1,1,1,2,2
130,185000.0,flat,90.0,2055,4,3,1,Avigno-Masnago-Montello,2047,good,1,1,1,0,0,0,1,0.0,2,1,3,0,1,1,3,1
131,187500.0,flat,235.0,797,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,1,0,0,0,0.0,2,0,3,1,0,0,4,2
132,188000.0,flat,83.0,2265,2,3,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,1,0,1,0.0,2,1,3,1,1,0,3,1
133,189750.0,flat,129.0,1470,2,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,4,2
134,189750.0,flat,113.0,1679,0,6,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,1
135,189750.0,flat,130.0,1459,0,5,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
136,189750.0,flat,129.0,1470,2,7,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,1,0,1,0.0,2,1,3,1,1,0,4,2
137,189750.0,flat,129.0,1470,0,4,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,0.0,2,1,3,1,0,0,4,2
138,189750.0,flat,113.0,1679,0,6,1,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
139,220000.0,flat,63.0,3492,3,2,1,Avigno-Masnago-Montello,2047,good,1,1,1,0,0,0,1,30000.0,2,1,3,0,1,1,2,1
140,190000.0,flat,110.0,1727,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,2
141,190000.0,flat,100.0,1900,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,0,0.0,2,0,3,1,1,1,3,2
142,192000.0,flat,70.0,2742,1,2,1,Avigno-Masnago-Montello,2047,good,1,1,1,1,1,0,1,0.0,2,1,3,1,0,0,2,1
143,193500.0,flat,110.0,1759,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
144,193500.0,flat,113.0,1712,1,6,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
145,193500.0,flat,113.0,1712,0,4,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
146,195000.0,flat,90.0,2166,1,3,1,Avigno-Masnago-Montello,2047,good,1,1,0,1,0,0,1,0.0,2,1,3,1,0,0,3,1
147,195000.0,flat,94.0,2074,0,3,2,Avigno-Masnago-Montello,2047,good,0,1,0,1,1,0,1,0.0,2,1,3,1,0,0,3,2
148,198000.0,flat,90.0,2200,1,2,1,Avigno-Masnago-Montello,2047,good,1,0,1,0,0,0,1,0.0,2,1,3,0,0,0,2,1
149,230000.0,flat,70.0,3285,1,2,1,Avigno-Masnago-Montello,2047,good,1,1,1,0,0,0,1,30000.0,2,1,3,0,0,0,2,1
150,205000.0,flat,115.0,1782,0,4,1,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,1
151,210000.0,flat,120.0,1750,1,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,1,0,1,0.0,2,1,3,1,0,0,4,2
152,210000.0,flat,130.0,1615,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
153,210000.0,flat,110.0,1909,0,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,2
154,210000.0,flat,120.0,1750,2,4,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,1,0,1,0.0,2,1,3,1,1,1,4,2
155,212000.0,flat,126.0,1682,0,4,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
156,215000.0,flat,100.0,2150,0,3,2,Avigno-Masnago-Montello,2047,renew,1,0,0,0,1,0,0,0.0,1,0,3,1,0,0,3,2
157,215000.0,flat,130.0,1653,1,4,2,Avigno-Masnago-Montello,2047,good,1,0,1,1,0,0,1,0.0,2,1,3,1,0,0,4,2
158,220000.0,flat,145.0,1517,1,4,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
159,255000.0,flat,94.0,2712,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,1,1,0,1,30000.0,2,1,3,1,1,1,3,2
160,225000.0,flat,112.0,2008,2,4,2,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,1,0.0,2,1,3,1,1,1,4,2
161,225000.0,flat,137.0,1642,0,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,0,0.0,2,0,3,1,0,0,3,1
162,229000.0,flat,110.0,2081,0,4,2,Avigno-Masnago-Montello,2047,good,0,0,1,1,1,0,1,0.0,2,1,3,1,0,0,4,2
163,230000.0,flat,100.0,2300,1,5,2,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
164,239000.0,flat,140.0,1707,4,4,2,Avigno-Masnago-Montello,2047,good,1,0,1,1,0,0,1,0.0,2,1,3,1,1,1,4,2
165,239000.0,flat,91.0,2626,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,0,1,1,0,1,0.0,2,1,3,1,1,1,3,2
166,240000.0,penthouse,120.0,2000,3,3,1,Avigno-Masnago-Montello,2047,good,0,0,1,0,1,0,1,0.0,2,1,6,1,1,0,3,1
167,245000.0,flat,90.0,2722,1,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,1,0,0,1,0.0,2,1,3,1,0,0,3,1
168,245000.0,flat,95.0,2578,0,3,2,Avigno-Masnago-Montello,2047,good,0,0,0,1,1,0,1,0.0,2,1,3,1,0,0,3,2
169,245000.0,chalet,200.0,1225,0,4,3,Avigno-Masnago-Montello,2047,good,0,0,0,0,0,0,1,0.0,2,1,4,0,0,0,4,2
170,280000.0,flat,86.0,3255,2,3,1,Avigno-Masnago-Montello,2047,good,1,1,1,1,0,0,1,30000.0,2,1,3,1,1,1,3,1
171,250000.0,flat,182.0,1373,1,4,3,Avigno-Masnago-Montello,2047,good,1,0,0,1,1,0,1,0.0,2,1,3,1,0,0,4,2
172,250000.0,countryHouse,500.0,500,0,10,4,Avigno-Masnago-Montello,2047,renew,0,0,0,1,0,0,1,0.0,1,1,1,1,0,0,4,2
173,284000.0,flat,94.0,3021,2,3,2,Avigno-Masnago-Montello,2047,good,1,0,1,1,1,0,1,30000.0,2,1,3,1,1,1,3,2
174,285000.0,flat,92.0,3097,3,3,2,Avigno-Masnago-Montello,2047,good,1,1,1,1,1,0,1,30000.0,2,1,3,1,1,1,3,2
175,255000.0,flat,91.0,2802,1,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,1,0,0,1,0.0,2,1,3,1,0,0,3,1
176,255000.0,flat,95.0,2684,1,3,1,Avigno-Masnago-Montello,2047,good,1,0,1,1,0,0,1,0.0,2,1,3,1,0,0,3,1
177,259000.0,flat,106.0,2443,1,3,1,Avigno-Masnago-Montello,2047,good,1,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,1
178,260000.0,flat,164.0,1585,1,4,3,Avigno-Masnago-Montello,2047,good,0,0,1,0,1,0,1,0.0,2,1,3,1,0,0,4,2
179,260000.0,chalet,250.0,1040,0,4,1,Avigno-Masnago-Montello,2047,renew,0,0,1,1,1,0,1,0.0,1,1,4,1,0,0,4,1
180,265000.0,penthouse,180.0,1472,2,6,2,Avigno-Masnago-Montello,2047,good,1,0,0,0,0,0,1,0.0,2,1,6,0,1,1,4,2
